"BOM Report: LOOD-17747-001, Last Modified: 2025-02-14-07-12-34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOM Usage Attributes,,,,,,,,,,,,,,,,,,,Naming,,,,,,,,,,,,,,Part Attributes,,,,,,,,,,,,,,,,,,,,CAD Physical Attributes,,,,Physical Attributes,,,,,,CS Attributes,,System Attributes,,,
Level,Number,Type,Assembly Mode,L-Nr.,QTY,Unit,Version,Name,State,Service Level,"Food
Contact ",Delivery Item,"Lifetime 
Quantity",Lifetime Unit,"SPC 
Termination","Initial Spare 
Part Indic.","Operating
Element","BOM
Class 1",Name EN-US,Description EN-US,Name DE-DE,Description DE-DE,Name ZH-CHS,Description ZH-CHS,Name ES-ES,Description ES-ES,Name PT-BR,Description PT-BR,Name CS-CZ,Description CS-CZ,Name VI-VN,Description VI-VN,Partner,Source,Comparable,Configuration Type,Default Unit,"Reuse Not 
Allowed","Old Part 
Number",Machine Type,Basic Material,"Basic Material
Description",Supersede,Superseded By,"Material 
Group","No Logistic 
Relevance","Dangerous
Good Indic.",ClassNode,Legacy ID,Electrical Relevant,Doc Classification,Stackability,Delta X [mm],Delta Y [mm],Delta Z [mm],Mass [kg],Length [mm],Width [mm],Height [mm],Netto Weight,Weight Unit,Weight Code,Service Life in Months:,SPC Termination Part:,Design Office,Division,Modified by,Last Modified
5,LONT-84549-001,Standard Part,Separable,6,8,each,00.5 ,chip resistor thick-film resistor,Released,,,,,,,,,,chip resistor thick-film resistor,"chip resistor thick-film resistor
SMD 1206 1.6 k Ω 0.25 W 1%
RC1206FR-071K6L
manufacturer Yageo
order no.",Chip-Widerstand Dickschichtwiderstand,"Chip-Widerstand Dickschichtwiderstand
SMD 1206 1.6 k Ω 0.25 W 1%
RC1206FR-071K6L
Hersteller Yageo
Bestell-Nr.",贴片电阻 厚膜电阻,"贴片电阻 厚膜电阻
SMD 1206 1.6 k 欧姆 0.25 W 1%
RC1206FR-071K6L
制造商 Yageo
订单号",resistor de chip resistor de película,"resistor de chip resistor de película
 gruesa
SMD 1206 1.6 k Ω 0.25 W 1%
RC1206FR-071K6L
fabricante Yageo
n.º de pedido",resistor de chip resistor de película,"resistor de chip resistor de película
 grossa
SMD 1206 1.6 k Ohm 0.25 W 1%
RC1206FR-071K6L
fabricante Yageo
n.° de encomenda",čipový odpor silnovrstvý odpor,"čipový odpor silnovrstvý odpor
SMD 1206 1.6 k ohm 0.25 W 1%
RC1206FR-071K6L
výrobce Yageo
obj. č.",điện trở chip điện trở màng dày,"điện trở chip điện trở màng dày
SMD 1206 1.6 k Ω 0.25 W 1%
RC1206FR-071K6L
nhà sản xuất Yageo
đơn hàng số",BLOA,Buy,,,each,false,30 80 00 006,,,,,,27260000,false,Dangerous Good No / Hazardous Good No,K00761,,,,,,,,,3.1,1.6,0.55,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-22 12:10:48
5,LONT-84564-001,Standard Part,Separable,7,8,each,00.5 ,chip resistor thick-film resistor,Released,,,,,,,,,,chip resistor thick-film resistor,"chip resistor thick-film resistor
SMD 1206 47 k Ω o.25 W 1%
RC1206FR-0747KL
manufacturer Yageo
order no. 11E576",Chip-Widerstand Dickschichtwiderstand,"Chip-Widerstand Dickschichtwiderstand
SMD 1206 47 k Ω o.25 W 1%
RC1206FR-0747KL
Hersteller Yageo
Bestell-Nr. 11E576",贴片电阻 厚膜电阻,"贴片电阻 厚膜电阻
SMD 1206 47 k 欧姆 o.25 W 1%
RC1206FR-0747KL
制造商 Yageo
订单号 11E576",resistor de chip resistor de película,"resistor de chip resistor de película
 gruesa
SMD 1206 47 k Ω o.25 W 1%
RC1206FR-0747KL
fabricante Yageo
n.º de pedido 11E576",resistor de chip resistor de película,"resistor de chip resistor de película
 grossa
SMD 1206 47 k Ohm o.25 W 1%
RC1206FR-0747KL
fabricante Yageo
n.° de encomenda 11E576",čipový odpor silnovrstvý odpor,"čipový odpor silnovrstvý odpor
SMD 1206 47 k ohm o.25 W 1%
RC1206FR-0747KL
výrobce Yageo
obj. č. 11E576",điện trở chip điện trở màng dày,"điện trở chip điện trở màng dày
SMD 1206 47 k Ω o.25 W 1%
RC1206FR-0747KL
nhà sản xuất Yageo
đơn hàng số 11E576",BLOA,Buy,,,each,false,30 80 00 021,,,,,,27260000,false,Dangerous Good No / Hazardous Good No,K00761,,,,,,,,,3.1,1.6,0.55,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-22 12:19:27
5,LONT-82464-001,Standard Part,Separable,8,2,each,00.4 ,socket terminal strip 2 Ω right 20-pin,Released,,,,,,,,,,socket terminal strip 2 Ω right 20-pin,"socket terminal strip 2 Ω right 20-pin
 Au
BL20S-020PF
manufacturer MPE Garry
art. no. 115-2-020-0-MTF-XS0",Buchsenleiste 2 Ω gerade 20-polig Au,"Buchsenleiste 2 Ω gerade 20-polig Au
BL20S-020PF
Hersteller MPE Garry
Art.-Nr. 115-2-020-0-MTF-XS0",插口端子板 2 欧姆 右边 20针的 Au,"插口端子板 2 欧姆 右边 20针的 Au
BL20S-020PF
制造商 MPE Garry
产品编号 115-2-020-0-MTF-XS0",regleta de hembrillas 2 Ω recto de 20,"regleta de hembrillas 2 Ω recto de 20
 espigas Au
BL20S-020PF
fabricante MPE Garry
n.º art. 115-2-020-0-MTF-XS0",soquete para barra de pinos 2 Ohm reto,"soquete para barra de pinos 2 Ohm reto
 de 20 pinos Au
BL20S-020PF
fabricante MPE Garry
número do artigo 115-2-020-0-MTF-XS0",lišta se zdířkami pro kolíkové,"lišta se zdířkami pro kolíkové
 konektory 2 ohm kolmý 20pólový Au
BL20S-020PF
výrobce MPE Garry
č. položky 115-2-020-0-MTF-XS0",dãy ổ cắm đầu cuối 2 Ω phải 20 chân Au,"dãy ổ cắm đầu cuối 2 Ω phải 20 chân Au
BL20S-020PF
nhà sản xuất MPE Garry
mã số sản phẩm 115-2-020-0-MTF-XS0",BLOA,Buy,,,each,false,18 80 00 033,,,,,,27260701,false,Dangerous Good No / Hazardous Good No,K01128,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 01:36:10
5,LONT-63961-001,Standard Part,Separable,9,1,each,00.2 ,socket Printbuchse 64-pin,Released,,,,,,,,,,socket Printbuchse 64-pin,"socket Printbuchse 64-pin
double-row 64 contact
manufacturer Samtec
art. no. ESQ-132-34-G-D",Buchse Printbuchse 64-polig,"Buchse Printbuchse 64-polig
2-reihig 64 Kontakt
Hersteller Samtec
Art.-Nr. ESQ-132-34-G-D",插座 Printbuchse 64针的,"插座 Printbuchse 64针的
双列的 64 触点
制造商 Samtec
产品编号 ESQ-132-34-G-D",hembrilla Printbuchse de 64 espigas,"hembrilla Printbuchse de 64 espigas
de dos hileras 64 contacto
fabricante Samtec
n.º art. ESQ-132-34-G-D",tomada Printbuchse de 64 pinos,"tomada Printbuchse de 64 pinos
de fila dupla 64 contato
fabricante Samtec
número do artigo ESQ-132-34-G-D",zdířka Printbuchse 64pólový,"zdířka Printbuchse 64pólový
dvouřadý 64 kontakt
výrobce Samtec
č. položky ESQ-132-34-G-D",bạc nối Printbuchse 64 chân,"bạc nối Printbuchse 64 chân
hai dãy 64 vật tiếp điện
nhà sản xuất Samtec
mã số sản phẩm ESQ-132-34-G-D",BLOA,Buy,,,each,false,,,,,,,27000000,,,K01128,,false,B1 Business,,164,5,23,0.01,,,,,kg,Specified,,BELOW,S13 Standardization  BLOA,OP Optics (B8),"Weber, Patrick",2023-09-04 07:32:53
5,LONT-82401-001,Standard Part,Separable,10,3,each,00.3 ,socket terminal strip D-sub socket,Released,,,,,,,,,,socket terminal strip D-sub socket,"socket terminal strip D-sub socket
 nine-pole
BL09WSI
manufacturer MPE Garry
art. no. 597-3-009F-NB0NS-BS0",Buchsenleiste D-Sub-Buchse 9-polig,"Buchsenleiste D-Sub-Buchse 9-polig
BL09WSI
Hersteller MPE Garry
Art.-Nr. 597-3-009F-NB0NS-BS0",插口端子板 D 型微型插座连接器 九极的,"插口端子板 D 型微型插座连接器 九极的
BL09WSI
制造商 MPE Garry
产品编号 597-3-009F-NB0NS-BS0",regleta de hembrillas conector hembra,"regleta de hembrillas conector hembra
 D-Sub de 9 polos
BL09WSI
fabricante MPE Garry
n.º art. 597-3-009F-NB0NS-BS0",soquete para barra de pinos conector DB,"soquete para barra de pinos conector DB
 fêmea de 9 polos
BL09WSI
fabricante MPE Garry
número do artigo 597-3-009F-NB0NS-BS0",lišta se zdířkami pro kolíkové,"lišta se zdířkami pro kolíkové
 konektory zdířka D-Sub devítipólový
BL09WSI
výrobce MPE Garry
č. položky 597-3-009F-NB0NS-BS0",dãy ổ cắm đầu cuối ổ cắm chữ D chín cực,"dãy ổ cắm đầu cuối ổ cắm chữ D chín cực
BL09WSI
nhà sản xuất MPE Garry
mã số sản phẩm 597-3-009F-NB0NS-BS0",BLOA,Buy,,,each,false,18 00 83 004,,,,,,27260701,false,Dangerous Good No / Hazardous Good No,K01128,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 01:39:11
5,LONT-85395-001,Standard Part,Separable,11,1,each,00.6 ,"nMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO",Released,,,,,,,,,,"nMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO","nMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO
IRF7341PBF-GURT
manufacturer Infineon
art. no. IRF7341TRPBF","NMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO","NMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO
IRF7341PBF-GURT
Hersteller Infineon
Art.-Nr. IRF7341TRPBF","N 沟道增强型场效应晶体管 2xN-Ch 55V 4,7A 2,0W","N 沟道增强型场效应晶体管 2xN-Ch 55V 4,7A 2,0W
 0,05R SO
IRF7341PBF-GURT
制造商 Infineon
产品编号 IRF7341TRPBF","nMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO","nMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO
IRF7341PBF-GURT
fabricante Infineon
n.º art. IRF7341TRPBF","nMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO","nMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO
IRF7341PBF-GURT
fabricante Infineon
número do artigo IRF7341TRPBF","NMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO","NMOSFET 2xN-Ch 55V 4,7A 2,0W 0,05R SO
IRF7341PBF-GURT
výrobce Infineon
č. položky IRF7341TRPBF","MOSFET ngược 2xN-Ch 55V 4,7A 2,0W 0,05R","MOSFET ngược 2xN-Ch 55V 4,7A 2,0W 0,05R
 SO
IRF7341PBF-GURT
nhà sản xuất Infineon
mã số sản phẩm IRF7341TRPBF",BLOA,Buy,,,each,false,41 90 00 004,,,,,,27260000,false,Dangerous Good No / Hazardous Good No,K00734,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 09:23:43
5,LONT-85216-001,Standard Part,Separable,12,8,each,00.5 ,diode SMD-Si-Diode 75V 150mA Minime,Released,,,,,,,,,,diode SMD-Si-Diode 75V 150mA Minime,"diode SMD-Si-Diode 75V 150mA Minime
LL4148
manufacturer PanJit
art. no. LL4148 R1 10001",Diode SMD-Si-Diode 75V 150mA Minime,"Diode SMD-Si-Diode 75V 150mA Minime
LL4148
Hersteller PanJit
Art.-Nr. LL4148 R1 10001",二极管 SMD-Si-Diode 75V 150mA Minime,"二极管 SMD-Si-Diode 75V 150mA Minime
LL4148
制造商 PanJit
产品编号 LL4148 R1 10001",diodo SMD-Si-Diode 75V 150mA Minime,"diodo SMD-Si-Diode 75V 150mA Minime
LL4148
fabricante PanJit
n.º art. LL4148 R1 10001",diodo SMD-Si-Diode 75V 150mA Minime,"diodo SMD-Si-Diode 75V 150mA Minime
LL4148
fabricante PanJit
número do artigo LL4148 R1 10001",dioda SMD-Si-Diode 75V 150mA Minime,"dioda SMD-Si-Diode 75V 150mA Minime
LL4148
výrobce PanJit
č. položky LL4148 R1 10001",điốt SMD-Si-Diode 75V 150mA Minime,"điốt SMD-Si-Diode 75V 150mA Minime
LL4148
nhà sản xuất PanJit
mã số sản phẩm LL4148 R1 10001",BLOA,Buy,,,each,false,37 00 00 003,,,,,,27260000,false,Dangerous Good No / Hazardous Good No,K00736,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 09:29:28
5,LONT-85265-001,Standard Part,Separable,13,1,each,00.5 ,rectifier SMD-Si-Gleichr 600V 3A SMC,Released,,,,,,,,,,rectifier SMD-Si-Gleichr 600V 3A SMC,"rectifier SMD-Si-Gleichr 600V 3A SMC
S3J
manufacturer Taiwan Semiconductor
art. no. S3J",Gleichrichter SMD-Si-Gleichr 600V 3A SMC,"Gleichrichter SMD-Si-Gleichr 600V 3A SMC
S3J
Hersteller Taiwan Semiconductor
Art.-Nr. S3J",整流器 SMD-Si-Gleichr 600V 3A SMC,"整流器 SMD-Si-Gleichr 600V 3A SMC
S3J
制造商 Taiwan Semiconductor
产品编号 S3J",rectificador SMD-Si-Gleichr 600V 3A SMC,"rectificador SMD-Si-Gleichr 600V 3A SMC
S3J
fabricante Taiwan Semiconductor
n.º art. S3J",retificador SMD-Si-Gleichr 600V 3A SMC,"retificador SMD-Si-Gleichr 600V 3A SMC
S3J
fabricante Taiwan Semiconductor
número do artigo S3J",usměrňovač SMD-Si-Gleichr 600V 3A SMC,"usměrňovač SMD-Si-Gleichr 600V 3A SMC
S3J
výrobce Taiwan Semiconductor
č. položky S3J",bộ chỉnh lưu SMD-Si-Gleichr 600V 3A SMC,"bộ chỉnh lưu SMD-Si-Gleichr 600V 3A SMC
S3J
nhà sản xuất Taiwan Semiconductor
mã số sản phẩm S3J",BLOA,Buy,,,each,false,37 90 00 004,,,,,,27260000,false,Dangerous Good No / Hazardous Good No,K00736,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 09:32:58
5,LONT-82615-001,Standard Part,Separable,14,1,each,00.4 ,pin header SL 22 214 20G,Released,,,,,,,,,,pin header SL 22 214 20G,"pin header SL 22 214 20G
manufacturer Fischer Elektronik
art. no. SL 22 214 20G
number of pins 20
double-row
nominal voltage 250 V
nominal current 3 A",Stiftleiste SL 22 214 20G,"Stiftleiste SL 22 214 20G
Hersteller Fischer Elektronik
Art.-Nr. SL 22 214 20G
Anzahl Pole 20
2-reihig
Nennspannung 250 V
Nennstrom 3 A",排针 SL 22 214 20G,"排针 SL 22 214 20G
制造商 Fischer Elektronik
产品编号 SL 22 214 20G
针数 20
双列的
标称电压 250 伏
标称电流 3 A",tira de pines SL 22 214 20G,"tira de pines SL 22 214 20G
fabricante Fischer Elektronik
n.º art. SL 22 214 20G
cantidad de polos 20
de dos hileras
tensión nominal 250 V
corriente nominal 3 A",conector de pinos SL 22 214 20G,"conector de pinos SL 22 214 20G
fabricante Fischer Elektronik
número do artigo SL 22 214 20G
número de pinos 20
de fila dupla
tensão nominal 250 V
corrente nominal 3 A",kolíkový konektor SL 22 214 20G,"kolíkový konektor SL 22 214 20G
výrobce Fischer Elektronik
č. položky SL 22 214 20G
počet pólů 20
dvouřadý
jmenovité napětí 250 V
jmenovitý proud 3 A",đầu đinh cắm SL 22 214 20G,"đầu đinh cắm SL 22 214 20G
nhà sản xuất Fischer Elektronik
mã số sản phẩm SL 22 214 20G
số chấu 20
hai dãy
điện áp danh nghĩa 250 V
dòng điện danh nghĩa 3 A",BLOA,Buy,,,each,false,18 90 00 077,,,,,,27260701,false,Dangerous Good No / Hazardous Good No,K01128,,,,,,,,,,2.54,21.4,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-24 10:06:59
5,LONT-82400-001,Standard Part,Separable,15,1,each,00.3 ,pin header D-Sub-St. nine-pole FP 8.08mm,Released,,,,,,,,,,pin header D-Sub-St. nine-pole FP 8.08mm,"pin header D-Sub-St. nine-pole FP 8.08mm
SL09WSI
manufacturer MPE Garry
art. no. 597-3-009M-NB0NS-BS0",Stiftleiste D-Sub-St. 9-polig FP 8.08mm,"Stiftleiste D-Sub-St. 9-polig FP 8.08mm
SL09WSI
Hersteller MPE Garry
Art.-Nr. 597-3-009M-NB0NS-BS0",排针 D-Sub-St. 九极的 FP 8.08mm,"排针 D-Sub-St. 九极的 FP 8.08mm
SL09WSI
制造商 MPE Garry
产品编号 597-3-009M-NB0NS-BS0",tira de pines D-Sub-St. de 9 polos FP,"tira de pines D-Sub-St. de 9 polos FP
 8.08mm
SL09WSI
fabricante MPE Garry
n.º art. 597-3-009M-NB0NS-BS0",conector de pinos D-Sub-St. de 9 polos,"conector de pinos D-Sub-St. de 9 polos
 FP 8.08mm
SL09WSI
fabricante MPE Garry
número do artigo 597-3-009M-NB0NS-BS0",kolíkový konektor D-Sub-St.,"kolíkový konektor D-Sub-St.
 devítipólový FP 8.08mm
SL09WSI
výrobce MPE Garry
č. položky 597-3-009M-NB0NS-BS0",đầu đinh cắm D-Sub-St. chín cực FP,"đầu đinh cắm D-Sub-St. chín cực FP
 8.08mm
SL09WSI
nhà sản xuất MPE Garry
mã số sản phẩm 597-3-009M-NB0NS-BS0",BLOA,Buy,,,each,false,18 00 83 003,,,,,,27260701,false,Dangerous Good No / Hazardous Good No,K01128,,,,,,,,,30.81,24.99,16.92,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 09:39:05
5,LONT-85424-001,Standard Part,Separable,16,16,each,00.2 ,optocoupler 4-pole insulation 3750 V AC,Released,,,,,,,,,,optocoupler 4-pole insulation 3750 V AC,"optocoupler 4-pole insulation 3750 V AC
1-channel input current DC
manufacturer Broadcom
order no. 696-1254",Optokoppler 4-polig Isolation 3750 V AC,"Optokoppler 4-polig Isolation 3750 V AC
einkanalig Eingang Strom DC
Hersteller Broadcom
Bestell-Nr. 696-1254",光耦 四个接线端的 绝缘 3750 伏 AC,"光耦 四个接线端的 绝缘 3750 伏 AC
1通道的 输入 电流 DC
制造商 Broadcom
订单号 696-1254",optoacoplador de 4 polos aislamiento,"optoacoplador de 4 polos aislamiento
 3750 V CA
de 1 canal entrada corriente CC
fabricante Broadcom
n.º de pedido 696-1254",acoplador óptico quadripolar isolamento,"acoplador óptico quadripolar isolamento
 3750 V CA
de um canal entrada corrente elétrica CC
fabricante Broadcom
n.° de encomenda 696-1254",optoelektronický vazební člen,"optoelektronický vazební člen
 čtyřpólový izolace 3750 V AC
jednokanálový vstup elektrický proud DC
výrobce Broadcom
obj. č. 696-1254",bộ ghép quang bốn cực cách li 3750 V,"bộ ghép quang bốn cực cách li 3750 V
 dòng điện xoay chiều
1 kênh ngõ vào dòng DC
nhà sản xuất Broadcom
đơn hàng số 696-1254",BLOA,Buy,,,each,false,43 90 00 004,,,,LONT-85410-001,,27260000,false,Dangerous Good No / Hazardous Good No,K00989,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 09:47:47
5,LONT-86280-001,Standard Part,Separable,17,1,each,00.5 ,control electronics MOSFET,Released,,,,,,,,,,control electronics MOSFET,"control electronics MOSFET
0.7 A 45 V number of pins 36 PowerSO
manufacturer  STMicroelectronics
order no. 793-1409P
number output 8",Ansteuerelektronik MOSFET,"Ansteuerelektronik MOSFET
0.7 A 45 V Anzahl Pole 36 PowerSO
Hersteller  STMicroelectronics
Bestell-Nr. 793-1409P
Anzahl Ausgang 8",控制电子学 金属氧化物半导体场效应晶体管,"控制电子学 金属氧化物半导体场效应晶体管
0.7 A 45 伏 针数 36 PowerSO
制造商  STMicroelectronics
订单号 793-1409P
数量 输出端口 8",electrónica de activación MOSFET,"electrónica de activación MOSFET
0.7 A 45 V cantidad de polos 36 PowerSO
fabricante  STMicroelectronics
n.º de pedido 793-1409P
cantidad salida 8",controle eletrônico MOSFET,"controle eletrônico MOSFET
0.7 A 45 V número de pinos 36 PowerSO
fabricante  STMicroelectronics
n.° de encomenda 793-1409P
quantidade saída 8",řidicí elektronika MOSFET,"řidicí elektronika MOSFET
0.7 A 45 V počet pólů 36 PowerSO
výrobce  STMicroelectronics
obj. č. 793-1409P
počet výstup 8",bộ điều khiển điện tử MOSFET,"bộ điều khiển điện tử MOSFET
0.7 A 45 V số chấu 36 PowerSO
nhà sản xuất  STMicroelectronics
đơn hàng số 793-1409P
số lượng ngõ ra 8",BLOA,Buy,,,each,false,63 90 00 010,,,,,,27260000,false,Dangerous Good No / Hazardous Good No,K00743,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 09:53:28
5,LONT-85326-001,Standard Part,Separable,18,8,each,00.5 ,"diode SMD-Z-Diode 0,5W 3,3V Minimel",Released,,,,,,,,,,"diode SMD-Z-Diode 0,5W 3,3V Minimel","diode SMD-Z-Diode 0,5W 3,3V Minimel
TZMC3V3
manufacturer Vishay
art. no. TZMC3V3-GS08","Diode SMD-Z-Diode 0,5W 3,3V Minimel","Diode SMD-Z-Diode 0,5W 3,3V Minimel
TZMC3V3
Hersteller Vishay
Art.-Nr. TZMC3V3-GS08","二极管 SMD-Z-Diode 0,5W 3,3V Minimel","二极管 SMD-Z-Diode 0,5W 3,3V Minimel
TZMC3V3
制造商 Vishay
产品编号 TZMC3V3-GS08","diodo SMD-Z-Diode 0,5W 3,3V Minimel","diodo SMD-Z-Diode 0,5W 3,3V Minimel
TZMC3V3
fabricante Vishay
n.º art. TZMC3V3-GS08","diodo SMD-Z-Diode 0,5W 3,3V Minimel","diodo SMD-Z-Diode 0,5W 3,3V Minimel
TZMC3V3
fabricante Vishay
número do artigo TZMC3V3-GS08","dioda SMD-Z-Diode 0,5W 3,3V Minimel","dioda SMD-Z-Diode 0,5W 3,3V Minimel
TZMC3V3
výrobce Vishay
č. položky TZMC3V3-GS08","điốt SMD-Z-Diode 0,5W 3,3V Minimel","điốt SMD-Z-Diode 0,5W 3,3V Minimel
TZMC3V3
nhà sản xuất Vishay
mã số sản phẩm TZMC3V3-GS08",BLOA,Buy,,,each,false,38 90 00 006,,,,,,27260000,false,Dangerous Good No / Hazardous Good No,K00736,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-29 09:58:16
5,LOMS-10527-001,Part,Separable,19,1,each,00.2 ,PCB for digital I/O card OMS5k 2023,Released,,,,,,,,,,PCB for digital I/O card OMS5k 2023,PCB for digital I/O card OMS5k 2023,Leiterplatte für digitale E/A-Karte,"Leiterplatte für digitale E/A-Karte
 OMS5k 2023",印刷电路板   数字输入/输出卡 OMS5k 2023,印刷电路板   数字输入/输出卡 OMS5k 2023,PCB para tarjeta E/S digital OMS5k 2023,PCB para tarjeta E/S digital OMS5k 2023,PCI para cartão de E/S digital OMS5k,"PCI para cartão de E/S digital OMS5k
 2023",deska plošných spojů pro digitální,"deska plošných spojů pro digitální
 vstupně/výstupní karta OMS5k 2023",bảng mạch in để thẻ I/O kỹ thuật số,"bảng mạch in để thẻ I/O kỹ thuật số
 OMS5k 2023",BLOA,Buy,,,each,,,,,,,,27000000,false,,,,,,,103,157,2,,,,,,kg,Specified,,,M69 M2M LO BLOL,OP Optics (B8),"Weber, Patrick",2023-08-11 06:35:48
5,LONT-81916-001,Standard Part,Separable,20,0.20,meters,00.3 ,stranded conductor 0.75 mm2 insulated,Released,,,,,,,,,,stranded conductor 0.75 mm2 insulated,"stranded conductor 0.75 mm2 insulated
 red
supplier Farnell
order no. 1172968
tinned
PVC",Litze 0.75 mm2 isoliert rot,"Litze 0.75 mm2 isoliert rot
Lieferant Farnell
Bestell-Nr. 1172968
verzinnt
PVC",分支 0.75 mm2 绝缘的 红色,"分支 0.75 mm2 绝缘的 红色
供应商 Farnell
订单号 1172968
镀锡
聚乙烯",cordón 0.75 mm2 aislado rojo,"cordón 0.75 mm2 aislado rojo
proveedor Farnell
n.º de pedido 1172968
estañado
PVC",condutor encordoado 0.75 mm2 isolado,"condutor encordoado 0.75 mm2 isolado
 vermelho
fornecedor Farnell
n.° de encomenda 1172968
estanhado
PVC",lankový vodič 0.75 mm2 izolovaný červený,"lankový vodič 0.75 mm2 izolovaný červený
dodavatel Farnell
obj. č. 1172968
pocínovaný
PVC",dây dẫn bện 0.75 mm2 được cách li đỏ,"dây dẫn bện 0.75 mm2 được cách li đỏ
nhà cung ứng Farnell
đơn hàng số 1172968
được tráng thiếc
nhựa PVC",BLOA,Buy,,,meters,false,15 80 00 004,,,,,,27060000,false,Dangerous Good No / Hazardous Good No,K00692,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-24 09:13:52
5,LONT-81914-001,Standard Part,Separable,21,0.20,meters,00.2 ,stranded conductor 0.75 mm2 insulated,Released,,,,,,,,,,stranded conductor 0.75 mm2 insulated,"stranded conductor 0.75 mm2 insulated
 black
supplier Farnell
order no. 117-2965
tinned
PVC",Litze 0.75 mm2 isoliert schwarz,"Litze 0.75 mm2 isoliert schwarz
Lieferant Farnell
Bestell-Nr. 117-2965
verzinnt
PVC",分支 0.75 mm2 绝缘的 黑色,"分支 0.75 mm2 绝缘的 黑色
供应商 Farnell
订单号 117-2965
镀锡
聚乙烯",cordón 0.75 mm2 aislado negro,"cordón 0.75 mm2 aislado negro
proveedor Farnell
n.º de pedido 117-2965
estañado
PVC",condutor encordoado 0.75 mm2 isolado,"condutor encordoado 0.75 mm2 isolado
 preto
fornecedor Farnell
n.° de encomenda 117-2965
estanhado
PVC",lankový vodič 0.75 mm2 izolovaný černý,"lankový vodič 0.75 mm2 izolovaný černý
dodavatel Farnell
obj. č. 117-2965
pocínovaný
PVC",dây dẫn bện 0.75 mm2 được cách li màu,"dây dẫn bện 0.75 mm2 được cách li màu
 đen
nhà cung ứng Farnell
đơn hàng số 117-2965
được tráng thiếc
nhựa PVC",BLOA,Buy,,,meters,false,15 80 00 002,,,,,,27060000,false,Dangerous Good No / Hazardous Good No,K00692,,,,,,,,,,,,,kg,Specified,,,S13 Standardization  BLOA,OP Optics (B8),"Altintepe, Muhammed",2023-03-24 08:58:38
